Date,Max_Temp_C,Min_Temp_C,Precipitation_mm,Humidity_pct
2013-04-16,36.91,22.26,0.01,27.08
2013-04-17,38.1,17.58,0.0,26.1
2013-04-18,38.56,17.77,0.0,22.78
2013-04-19,39.27,19.73,0.0,24.18
2013-04-20,39.45,26.33,0.18,22.58
2013-04-21,35.94,23.0,0.49,35.3
2013-04-22,36.08,20.73,0.01,35.31
2013-04-23,33.9,21.66,0.0,41.06
2013-04-24,36.22,22.72,0.12,38.52
2013-04-25,35.63,22.21,1.74,40.15
2013-04-26,36.18,21.82,1.7,42.3
2013-04-27,32.77,21.56,0.5,48.7
2013-04-28,36.96,19.97,0.0,36.96
2013-04-29,37.71,22.54,0.0,32.01
2013-04-30,38.5,18.68,0.0,21.62
2013-05-01,37.31,18.44,0.0,24.08
2013-05-02,38.83,18.57,0.0,22.36
2013-05-03,41.32,21.44,0.0,13.8
2013-05-04,43.07,21.62,0.0,15.97
2013-05-05,42.96,23.07,0.0,24.04
2013-05-06,41.99,23.72,0.0,20.74
2013-05-07,42.79,26.09,0.0,16.88
2013-05-08,41.93,25.55,0.02,20.94
2013-05-09,43.07,25.21,0.0,22.13
2013-05-10,42.69,26.63,0.33,25.86
2013-05-11,38.39,25.55,1.23,32.14
2013-05-12,38.08,27.16,0.2,28.74
2013-05-13,39.0,24.88,0.31,32.45
2013-05-14,39.72,25.17,2.06,29.39
2013-05-15,41.85,25.99,0.0,26.49
2013-05-16,43.03,25.9,1.33,21.97
2013-05-17,45.27,25.88,0.0,12.74
2013-05-18,47.53,28.96,0.0,9.73
2013-05-19,46.91,27.39,0.0,11.93
2013-05-20,46.96,27.44,0.0,11.26
2013-05-21,47.36,30.2,0.0,10.75
2013-05-22,46.92,28.7,0.0,10.19
2013-05-23,48.6,28.53,0.0,10.62
2013-05-24,49.05,28.98,0.0,10.52
2013-05-25,46.98,31.18,0.0,19.31
2013-05-26,45.65,30.91,0.57,21.99
2013-05-27,43.66,28.99,1.65,22.09
2013-05-28,43.56,26.96,0.0,17.54
2013-05-29,43.73,26.3,0.0,16.55
2013-05-30,43.81,28.24,0.0,14.13
2013-05-31,45.87,28.82,0.0,9.38
2013-06-01,46.12,27.99,0.0,9.31
2013-06-02,45.75,28.76,0.0,14.33
2013-06-03,45.19,30.17,0.0,17.32
2013-06-04,45.28,29.9,0.0,20.3
2013-06-05,47.82,31.33,0.0,15.92
2013-06-06,48.12,29.61,0.0,12.01
2013-06-07,46.51,29.11,0.0,10.29
2013-06-08,46.78,31.44,0.0,10.43
2013-06-09,48.31,31.38,0.0,17.9
2013-06-10,47.67,34.17,0.0,24.7
2013-06-11,47.74,33.39,2.56,28.89
2013-06-12,34.66,29.89,11.15,58.86
2013-06-13,39.62,28.79,11.2,57.7
2013-06-14,40.59,28.18,1.08,51.95
2013-06-15,34.07,27.49,18.51,61.5
2013-06-16,37.0,25.67,1.19,52.58
2013-06-17,38.47,27.04,0.1,36.7
2013-06-18,40.51,27.32,0.01,30.62
2013-06-19,41.71,28.44,0.0,33.13
2013-06-20,44.32,29.73,0.0,34.14
2013-06-21,46.04,30.3,0.0,28.28
2013-06-22,46.18,29.94,0.0,26.83
2013-06-23,46.03,30.58,0.0,28.43
2013-06-24,46.63,32.06,0.0,27.57
2013-06-25,46.22,32.08,0.0,25.06
2013-06-26,46.11,32.35,0.0,28.97
2013-06-27,45.18,33.74,0.0,28.48
2013-06-28,44.64,34.04,0.06,33.23
2013-06-29,44.24,34.65,3.02,33.16
2013-06-30,42.67,33.12,3.93,36.31
2013-07-01,42.6,31.6,1.41,35.09
2013-07-02,43.35,31.12,0.42,31.41
2013-07-03,44.37,31.7,0.0,24.65
2013-07-04,44.65,31.24,0.0,24.55
2013-07-05,44.35,32.29,0.0,27.58
2013-07-06,45.21,34.1,0.23,29.67
2013-07-07,43.37,35.65,3.33,34.9
2013-07-08,43.68,34.37,3.0,36.52
2013-07-09,43.16,34.06,3.14,35.75
2013-07-10,38.88,31.47,2.64,43.65
2013-07-11,41.27,29.41,0.0,42.21
2013-07-12,42.15,31.4,0.7,36.57
2013-07-13,40.44,31.31,6.71,42.0
2013-07-14,43.55,30.74,0.0,37.22
2013-07-15,45.49,33.14,0.02,31.77
2013-07-16,44.78,35.51,1.03,33.14
2013-07-17,44.99,33.19,1.01,36.3
2013-07-18,44.73,34.15,0.07,31.27
2013-07-19,45.94,34.02,0.03,29.96
2013-07-20,43.83,34.11,0.24,34.76
2013-07-21,38.87,31.0,1.91,47.97
2013-07-22,43.34,32.52,0.0,38.44
2013-07-23,44.67,33.29,0.19,33.59
2013-07-24,43.03,33.22,5.24,39.05
2013-07-25,40.6,31.88,9.58,47.61
2013-07-26,35.92,30.35,21.95,60.65
2013-07-27,39.84,28.91,0.0,54.38
2013-07-28,42.15,30.51,0.07,47.62
2013-07-29,41.67,31.26,0.0,47.19
2013-07-30,42.1,30.56,0.5,45.9
2013-07-31,41.93,31.27,0.78,45.99
2013-08-01,41.51,31.62,1.09,46.28
2013-08-02,36.82,30.28,1.19,57.81
2013-08-03,37.78,28.94,5.4,59.17
2013-08-04,39.31,29.2,0.18,53.37
2013-08-05,42.28,31.09,0.02,42.93
2013-08-06,43.27,31.75,0.01,40.31
2013-08-07,42.8,31.37,0.0,36.97
2013-08-08,42.3,30.48,0.0,42.94
2013-08-09,42.93,32.35,0.0,39.69
2013-08-10,41.43,31.94,0.66,44.54
2013-08-11,39.68,30.85,4.65,50.43
2013-08-12,38.56,28.87,2.17,53.99
2013-08-13,40.15,30.65,1.0,49.77
2013-08-14,36.24,28.47,6.6,60.89
2013-08-15,36.28,28.0,0.07,54.92
2013-08-16,38.25,27.89,6.9,57.65
2013-08-17,36.9,26.36,8.04,64.28
2013-08-18,39.64,27.44,0.02,52.08
2013-08-19,41.56,28.25,0.01,43.98
2013-08-20,41.22,27.8,0.0,42.18
2013-08-21,42.14,27.8,0.02,33.77
2013-08-22,42.31,27.11,0.15,33.39
2013-08-23,42.53,29.18,0.0,34.27
2013-08-24,42.72,28.74,0.0,35.3
2013-08-25,42.41,29.3,0.0,35.42
2013-08-26,43.97,30.81,0.0,29.17
2013-08-27,43.74,29.72,0.0,28.88
2013-08-28,42.06,29.27,0.0,32.84
2013-08-29,41.6,29.96,0.0,34.58
2013-08-30,41.81,29.99,0.03,36.06
2013-08-31,42.08,29.2,0.01,32.91
2013-09-01,41.29,28.93,0.0,32.19
2013-09-02,42.0,28.94,0.0,32.32
2013-09-03,41.16,27.46,3.73,36.6
2013-09-04,41.03,26.64,0.0,32.11
2013-09-05,41.51,25.71,0.0,28.66
2013-09-06,41.06,25.31,1.39,30.43
2013-09-07,40.98,25.8,0.0,30.39
2013-09-08,41.1,27.82,0.0,30.44
2013-09-09,40.2,26.94,0.03,34.1
2013-09-10,41.1,26.66,0.0,34.29
2013-09-11,41.51,27.1,0.0,30.27
2013-09-12,41.75,26.46,0.0,34.86
2013-09-13,41.36,26.33,0.0,35.38
2013-09-14,40.9,26.73,0.0,30.61
2013-09-15,41.97,27.55,0.0,22.24
2013-09-16,38.19,23.78,3.05,35.36
2013-09-17,39.12,24.84,0.0,33.21
2013-09-18,40.1,26.48,0.0,28.81
2013-09-19,40.23,25.48,0.0,27.9
2013-09-20,41.39,24.82,0.0,27.21
2013-09-21,40.68,24.67,0.0,30.5
2013-09-22,40.66,26.03,0.0,41.87
2013-09-23,40.74,27.12,0.01,40.81
2013-09-24,41.41,28.44,0.15,36.59
2013-09-25,41.0,27.74,0.0,36.78
2013-09-26,39.66,27.97,0.0,38.64
2013-09-27,40.67,28.63,0.0,38.44
2013-09-28,39.27,28.26,0.02,40.59
2013-09-29,38.82,27.48,0.0,39.92
2013-09-30,38.23,27.76,0.03,38.61
2013-10-01,37.42,26.71,4.04,44.46
2013-10-02,37.41,26.38,0.0,47.44
2013-10-03,37.45,26.64,0.0,45.4
2013-10-04,37.85,26.38,0.0,42.44
2013-10-05,38.09,25.74,0.0,40.16
2013-10-06,39.59,25.25,0.0,35.68
2013-10-07,39.52,26.72,0.0,36.06
2013-10-08,39.18,26.31,0.0,36.23
2013-10-09,38.31,26.48,0.0,39.0
2013-10-10,38.76,27.02,0.0,39.71
2013-10-11,38.4,25.87,2.4,40.52
2013-10-12,34.38,24.96,0.88,50.66
2013-10-13,35.54,23.34,0.07,47.89
2013-10-14,36.34,23.76,0.0,40.9
2013-10-15,37.39,22.9,0.0,32.23
2013-10-16,37.28,21.42,0.0,30.42
2013-10-17,37.08,22.2,0.0,31.7
2013-10-18,36.27,21.69,0.31,34.97
2013-10-19,36.05,21.7,0.0,25.15
2013-10-20,35.78,21.28,0.0,20.22
2013-10-21,35.11,21.14,0.0,18.28
2013-10-22,35.09,19.59,0.0,17.95
2013-10-23,33.99,16.29,0.0,25.3
2013-10-24,33.66,16.76,0.0,33.22
2013-10-25,33.33,20.14,0.0,27.26
2013-10-26,33.15,19.06,0.0,27.58
2013-10-27,32.68,18.94,0.0,28.42
2013-10-28,32.58,18.69,0.0,29.12
2013-10-29,33.79,17.46,0.0,20.78
2013-10-30,33.5,15.89,0.06,24.78
2013-10-31,31.19,15.93,0.19,34.37
2013-11-01,30.16,16.21,0.0,33.03
2013-11-02,31.21,16.75,0.0,23.02
2013-11-03,30.59,15.63,0.0,18.48
2013-11-04,29.96,15.94,0.0,16.06
2013-11-05,28.32,16.96,0.01,19.55
2013-11-06,22.06,12.03,0.77,55.69
2013-11-07,25.54,10.75,0.94,63.28
2013-11-08,25.47,13.34,0.24,55.8
2013-11-09,25.74,11.84,0.0,44.41
2013-11-10,27.16,11.77,0.0,36.4
2013-11-11,27.76,13.92,0.0,31.19
2013-11-12,28.9,14.53,0.0,26.0
2013-11-13,27.81,11.52,0.0,28.91
2013-11-14,26.71,10.25,0.0,31.55
2013-11-15,27.65,12.13,0.0,24.14
2013-11-16,28.19,11.71,0.0,20.78
2013-11-17,28.07,13.89,0.0,19.9
2013-11-18,29.68,12.15,0.0,22.9
2013-11-19,29.81,14.91,0.0,23.84
2013-11-20,30.7,13.52,0.0,20.57
2013-11-21,29.81,13.61,0.0,21.54
2013-11-22,28.33,12.57,0.0,27.96
2013-11-23,28.82,12.62,0.0,29.39
2013-11-24,28.5,12.86,0.0,33.01
2013-11-25,29.29,14.69,0.0,34.73
2013-11-26,30.52,16.03,0.0,32.68
2013-11-27,29.69,14.79,0.0,31.7
2013-11-28,29.59,14.17,0.0,31.26
2013-11-29,29.29,12.92,0.0,29.49
2013-11-30,29.72,11.41,0.0,27.61
2013-12-01,29.29,12.21,0.0,21.39
2013-12-02,29.97,13.43,0.0,18.46
2013-12-03,27.04,10.11,0.0,27.84
2013-12-04,26.43,10.33,0.0,29.6
2013-12-05,26.93,10.52,0.0,28.52
2013-12-06,27.57,13.83,0.0,21.99
2013-12-07,27.03,12.63,0.0,20.52
2013-12-08,26.54,11.64,0.0,24.04
2013-12-09,25.52,11.82,0.0,33.16
2013-12-10,25.31,11.75,0.0,32.59
2013-12-11,23.97,11.09,0.0,35.52
2013-12-12,25.42,9.88,0.0,50.26
2013-12-13,26.81,10.05,0.0,40.28
2013-12-14,28.36,10.6,0.0,21.57
2013-12-15,26.02,9.92,0.0,23.76
2013-12-16,24.92,8.9,0.0,35.63
2013-12-17,23.69,11.34,0.0,33.5
2013-12-18,23.17,9.76,0.0,31.76
2013-12-19,21.8,6.29,0.0,21.78
2013-12-20,22.01,5.83,0.0,17.36
2013-12-21,19.79,7.68,0.18,22.74
2013-12-22,20.27,6.78,0.01,29.51
2013-12-23,20.28,4.74,0.0,31.13
2013-12-24,21.39,5.82,0.0,29.0
2013-12-25,22.03,4.29,0.0,24.17
2013-12-26,21.25,4.48,0.0,19.1
2013-12-27,20.31,6.34,0.0,17.48
2013-12-28,19.96,3.78,0.0,18.16
2013-12-29,19.21,4.36,0.0,16.06
2013-12-30,18.16,4.47,0.0,15.82
2013-12-31,18.21,0.21,0.0,13.88
2014-01-01,17.65,0.94,0.0,32.11
2014-01-02,20.38,0.73,0.0,23.48
2014-01-03,21.57,3.09,0.0,14.8
2014-01-04,21.18,6.46,0.0,11.73
2014-01-05,21.39,4.42,0.0,14.08
2014-01-06,21.31,4.9,0.02,19.49
2014-01-07,20.64,7.3,9.36,33.84
2014-01-08,17.04,7.38,0.0,44.59
2014-01-09,17.81,2.48,0.0,58.98
2014-01-10,18.53,4.6,0.0,49.66
2014-01-11,20.63,2.4,0.0,35.69
2014-01-12,21.37,4.4,0.01,24.91
2014-01-13,22.6,8.0,0.03,25.08
2014-01-14,22.23,6.9,0.0,25.72
2014-01-15,23.68,7.1,0.0,29.14
2014-01-16,18.33,7.0,0.0,33.92
2014-01-17,17.11,7.49,0.05,41.79
2014-01-18,21.7,5.86,0.0,38.53
2014-01-19,20.73,6.4,0.0,53.46
2014-01-20,23.07,6.58,0.0,40.3
2014-01-21,22.2,9.47,0.0,46.64
2014-01-22,20.66,9.72,0.11,66.64
2014-01-23,20.64,6.36,0.0,68.75
2014-01-24,22.28,5.83,0.0,50.42
2014-01-25,23.41,9.22,0.0,38.91
2014-01-26,25.13,9.07,0.0,35.84
2014-01-27,24.72,10.77,0.0,33.13
2014-01-28,24.23,9.5,0.0,35.66
2014-01-29,26.14,10.99,0.0,33.09
2014-01-30,25.55,10.22,0.0,29.03
2014-01-31,25.12,11.03,0.0,26.93
2014-02-01,22.68,11.48,0.0,30.95
2014-02-02,24.12,9.88,0.14,33.78
2014-02-03,21.79,10.2,1.2,61.97
2014-02-04,22.61,7.36,0.02,59.86
2014-02-05,22.92,9.72,0.0,40.43
2014-02-06,22.55,10.6,0.95,50.01
2014-02-07,20.0,6.43,0.0,53.25
2014-02-08,19.79,1.79,0.0,30.09
2014-02-09,21.76,2.94,0.0,26.44
2014-02-10,19.81,7.88,0.0,19.13
2014-02-11,22.33,7.73,0.0,20.38
2014-02-12,22.94,4.4,0.0,28.7
2014-02-13,23.52,4.25,0.0,23.4
2014-02-14,21.96,7.74,0.0,22.17
2014-02-15,21.97,6.89,0.0,23.03
2014-02-16,21.73,7.15,0.08,30.27
2014-02-17,23.47,7.6,0.0,28.31
2014-02-18,25.19,8.52,0.0,20.98
2014-02-19,25.31,7.15,0.0,20.12
2014-02-20,25.88,6.54,0.0,26.02
2014-02-21,24.31,8.44,0.12,44.9
2014-02-22,23.85,6.12,0.39,54.0
2014-02-23,24.78,7.85,0.0,37.11
2014-02-24,25.98,8.58,0.0,30.12
2014-02-25,26.64,10.39,0.0,28.58
2014-02-26,26.91,12.92,0.16,28.16
2014-02-27,25.62,10.57,1.33,46.49
2014-02-28,26.02,9.84,0.39,43.4
2014-03-01,25.25,12.42,0.07,37.02
2014-03-02,25.43,9.51,0.0,37.02
2014-03-03,22.5,11.1,3.68,47.15
2014-03-04,25.36,8.48,0.0,49.48
2014-03-05,24.94,10.4,0.0,47.38
2014-03-06,25.84,9.6,0.0,35.8
2014-03-07,27.7,13.17,0.01,33.41
2014-03-08,28.52,12.81,0.03,37.18
2014-03-09,28.52,15.96,0.21,40.01
2014-03-10,31.9,13.09,1.02,34.47
2014-03-11,23.07,10.67,0.58,55.29
2014-03-12,26.49,8.21,0.0,43.69
2014-03-13,28.83,10.84,0.0,32.81
2014-03-14,31.63,11.43,0.0,26.8
2014-03-15,33.19,15.92,0.0,25.38
2014-03-16,32.89,15.51,0.0,36.86
2014-03-17,34.2,14.93,3.58,42.22
2014-03-18,30.31,13.91,1.74,46.81
2014-03-19,30.34,13.38,0.0,32.64
2014-03-20,33.28,16.72,0.0,21.92
2014-03-21,33.68,16.67,0.0,22.81
2014-03-22,32.59,14.16,0.0,37.02
2014-03-23,29.16,17.97,0.76,44.24
2014-03-24,27.14,16.61,2.34,61.77
2014-03-25,30.61,14.56,0.0,49.09
2014-03-26,31.14,15.93,0.0,36.64
2014-03-27,31.84,15.64,1.06,31.4
2014-03-28,31.86,17.28,1.18,42.53
2014-03-29,30.64,14.03,0.96,48.95
2014-03-30,33.08,15.52,0.0,34.49
2014-03-31,34.65,16.32,0.0,26.05
2014-04-01,35.64,19.19,0.0,26.12
2014-04-02,32.74,19.47,0.71,42.22
2014-04-03,32.14,15.19,0.16,44.77
2014-04-04,33.56,19.07,0.87,33.74
2014-04-05,34.17,19.87,4.99,41.69
2014-04-06,35.55,19.31,0.49,45.01
2014-04-07,31.21,16.24,0.13,40.66
2014-04-08,33.37,17.74,0.0,28.97
2014-04-09,35.11,18.11,0.0,23.5
2014-04-10,36.24,17.72,0.0,20.24
2014-04-11,37.74,17.87,0.0,16.27
2014-04-12,37.93,20.0,0.41,18.41
2014-04-13,37.27,18.9,0.06,25.46
2014-04-14,35.89,18.19,0.0,28.01
2014-04-15,35.52,20.12,1.74,28.72
2014-04-16,34.8,19.71,0.0,32.38
2014-04-17,33.08,18.32,20.96,48.37
2014-04-18,30.78,18.98,10.35,52.72
2014-04-19,30.26,15.87,1.73,57.08
2014-04-20,32.57,17.44,0.07,42.4
2014-04-21,34.65,18.16,0.47,41.02
2014-04-22,33.34,20.95,0.0,45.54
2014-04-23,37.21,19.77,0.0,39.83
2014-04-24,38.98,23.73,0.0,31.29
2014-04-25,37.7,22.03,1.63,35.8
2014-04-26,38.21,22.55,0.0,30.2
2014-04-27,39.55,24.79,0.0,24.08
2014-04-28,42.28,23.59,0.0,21.35
2014-04-29,43.36,24.9,0.0,19.38
2014-04-30,44.47,25.87,0.0,16.65
2014-05-01,44.32,25.94,0.0,19.22
2014-05-02,44.54,28.0,0.0,18.9
2014-05-03,42.89,25.72,0.11,24.93
2014-05-04,40.22,25.9,0.08,30.72
2014-05-05,39.81,25.04,0.02,32.88
2014-05-06,40.08,26.66,0.0,29.75
2014-05-07,40.92,25.85,0.01,28.22
2014-05-08,40.93,26.0,0.01,23.86
2014-05-09,39.36,24.58,0.0,24.59
2014-05-10,37.92,24.96,0.43,33.0
2014-05-11,37.6,24.32,0.07,30.36
2014-05-12,38.0,22.4,6.17,37.44
2014-05-13,32.11,20.3,4.64,59.64
2014-05-14,33.8,19.74,0.04,45.32
2014-05-15,35.75,23.47,0.08,38.19
2014-05-16,35.71,24.41,2.33,41.2
2014-05-17,32.45,24.38,21.19,52.19
2014-05-18,35.13,22.39,0.01,51.02
2014-05-19,36.7,24.85,0.08,39.34
2014-05-20,37.61,23.9,0.2,36.95
2014-05-21,39.92,25.56,0.0,30.03
2014-05-22,42.25,26.59,0.0,24.76
2014-05-23,42.27,24.57,0.0,25.42
2014-05-24,41.12,23.98,0.0,16.12
2014-05-25,41.56,24.59,0.13,20.87
2014-05-26,41.73,27.98,0.0,21.67
2014-05-27,42.23,26.95,0.0,22.6
2014-05-28,44.55,28.9,0.0,19.57
2014-05-29,46.33,28.85,0.0,17.05
2014-05-30,43.75,29.17,0.03,19.55
2014-05-31,44.1,28.13,0.0,21.72
2014-06-01,43.34,28.29,0.0,24.51
2014-06-02,42.79,27.4,0.0,23.24
2014-06-03,43.87,28.29,0.0,19.45
2014-06-04,45.51,29.32,0.0,17.23
2014-06-05,46.95,31.38,0.0,15.8
2014-06-06,48.06,33.02,0.0,13.35
2014-06-07,46.97,31.6,0.0,14.34
2014-06-08,47.83,30.89,0.0,13.24
2014-06-09,47.66,28.76,0.0,13.82
2014-06-10,47.6,26.66,0.0,11.45
2014-06-11,47.35,29.25,0.0,14.81
2014-06-12,45.03,30.41,0.0,22.58
2014-06-13,45.67,32.99,0.0,24.86
2014-06-14,46.04,33.82,0.0,28.64
2014-06-15,46.66,33.65,0.0,24.93
2014-06-16,47.5,33.56,0.0,24.1
2014-06-17,47.42,34.57,0.0,23.34
2014-06-18,46.95,34.04,0.0,22.96
2014-06-19,46.15,32.44,0.56,23.97
2014-06-20,47.39,34.09,0.0,19.18
2014-06-21,47.46,34.62,0.0,20.3
2014-06-22,44.68,33.07,1.51,22.42
2014-06-23,43.03,32.23,0.01,25.09
2014-06-24,43.78,31.17,0.52,31.63
2014-06-25,42.54,31.43,4.38,36.92
2014-06-26,41.36,28.29,6.35,43.1
2014-06-27,43.32,30.87,0.0,35.54
2014-06-28,44.9,33.97,0.0,29.72
2014-06-29,44.97,32.67,0.56,28.21
2014-06-30,44.21,33.71,0.02,30.95
2014-07-01,42.24,33.12,0.61,33.81
2014-07-02,41.29,32.72,3.04,37.94
2014-07-03,40.06,31.23,2.52,40.18
2014-07-04,41.94,30.79,0.46,37.95
2014-07-05,42.87,31.31,0.48,36.47
2014-07-06,41.8,31.92,2.57,35.71
2014-07-07,42.97,31.2,0.88,30.34
2014-07-08,44.33,31.4,0.0,27.95
2014-07-09,46.25,32.32,0.0,25.02
2014-07-10,45.71,32.26,0.01,23.86
2014-07-11,46.44,32.75,0.0,21.82
2014-07-12,47.01,32.65,0.0,22.51
2014-07-13,47.31,33.45,0.0,22.11
2014-07-14,46.23,34.22,0.0,24.48
2014-07-15,46.81,33.79,0.0,22.52
2014-07-16,46.5,34.13,0.17,23.35
2014-07-17,40.14,31.58,14.48,49.54
2014-07-18,36.21,29.6,13.99,61.03
2014-07-19,40.34,29.68,0.02,46.08
2014-07-20,41.5,31.06,0.29,37.06
2014-07-21,43.1,30.39,0.0,32.69
2014-07-22,44.3,30.38,0.0,30.59
2014-07-23,43.82,31.62,0.0,31.82
2014-07-24,42.56,33.36,0.01,37.56
2014-07-25,42.01,32.5,0.0,40.15
2014-07-26,41.92,31.43,0.0,37.57
2014-07-27,41.87,33.22,0.16,38.4
2014-07-28,41.57,31.26,11.26,47.96
2014-07-29,36.59,29.79,22.26,69.75
2014-07-30,34.89,29.32,5.6,65.53
2014-07-31,40.31,28.71,0.0,49.84
2014-08-01,39.14,31.08,0.01,47.89
2014-08-02,39.15,31.28,0.03,46.73
2014-08-03,42.35,31.42,0.11,42.24
2014-08-04,43.71,32.13,0.0,37.14
2014-08-05,43.92,32.08,0.0,34.97
2014-08-06,43.25,31.66,0.01,34.47
2014-08-07,42.96,31.81,0.0,33.56
2014-08-08,42.01,31.49,3.44,39.98
2014-08-09,41.17,30.46,0.74,44.34
2014-08-10,42.16,31.42,0.0,41.3
2014-08-11,43.41,31.74,0.0,36.7
2014-08-12,43.96,32.6,0.0,34.73
2014-08-13,43.61,31.96,0.0,33.77
2014-08-14,44.18,31.72,0.0,32.8
2014-08-15,43.3,31.71,0.84,32.68
2014-08-16,36.61,28.69,11.76,47.77
2014-08-17,37.3,26.23,0.0,50.58
2014-08-18,40.91,27.22,0.0,37.5
2014-08-19,42.17,27.81,0.0,32.9
2014-08-20,44.53,28.73,0.0,28.15
2014-08-21,43.76,28.05,0.0,26.21
2014-08-22,42.84,27.68,0.0,26.66
2014-08-23,42.28,27.44,0.03,28.13
2014-08-24,42.28,27.74,0.0,29.42
2014-08-25,43.22,29.12,0.0,31.45
2014-08-26,42.72,29.59,0.0,31.18
2014-08-27,40.76,29.61,0.36,35.12
2014-08-28,36.43,29.35,9.51,49.17
2014-08-29,38.92,26.52,0.0,41.97
2014-08-30,40.28,28.85,0.0,34.62
2014-08-31,40.88,29.66,0.0,34.19
2014-09-01,40.16,27.66,0.34,36.92
2014-09-02,36.7,27.41,2.72,48.14
2014-09-03,35.84,26.54,3.57,53.54
2014-09-04,31.54,26.04,26.35,80.08
2014-09-05,34.17,25.27,5.29,74.76
2014-09-06,37.44,25.2,0.53,59.74
2014-09-07,38.1,25.48,0.0,55.16
2014-09-08,38.53,25.97,0.0,52.06
2014-09-09,39.25,26.17,0.0,48.95
2014-09-10,39.57,26.59,0.0,47.98
2014-09-11,39.56,26.78,0.62,46.93
2014-09-12,36.14,26.66,13.02,56.12
2014-09-13,35.54,25.17,21.96,66.7
2014-09-14,37.11,25.34,0.23,59.54
2014-09-15,36.9,24.63,0.0,59.29
2014-09-16,38.47,24.59,0.0,52.41
2014-09-17,39.42,25.12,0.0,44.74
2014-09-18,38.95,24.42,0.0,48.23
2014-09-19,38.22,24.53,0.0,46.37
2014-09-20,40.03,24.76,0.0,38.97
2014-09-21,39.47,24.81,0.01,36.71
2014-09-22,39.04,23.78,0.0,40.81
2014-09-23,39.81,23.44,0.0,33.89
2014-09-24,39.44,23.26,0.0,33.74
2014-09-25,38.06,23.19,0.0,37.48
2014-09-26,38.67,24.55,0.0,40.85
2014-09-27,38.26,24.73,0.0,39.05
2014-09-28,38.67,24.75,0.0,37.79
2014-09-29,38.95,24.7,0.0,34.3
2014-09-30,38.87,24.48,0.0,33.91
2014-10-01,38.2,24.65,0.0,36.12
2014-10-02,39.1,24.74,0.0,36.99
2014-10-03,38.83,24.38,0.0,34.97
2014-10-04,39.54,24.0,0.0,33.1
2014-10-05,39.19,22.84,0.0,32.85
2014-10-06,38.34,22.84,0.0,34.58
2014-10-07,37.56,23.88,0.2,35.74
2014-10-08,35.31,22.6,0.26,50.32
2014-10-09,35.77,21.59,0.0,41.07
2014-10-10,36.41,21.28,0.0,35.39
2014-10-11,36.46,21.41,0.0,32.15
2014-10-12,35.88,21.46,0.0,27.63
2014-10-13,34.06,19.69,3.14,36.69
2014-10-14,28.13,16.24,10.04,64.7
2014-10-15,29.89,16.7,0.0,51.95
2014-10-16,30.16,15.72,0.0,43.4
2014-10-17,31.77,17.29,0.0,36.45
2014-10-18,31.86,17.99,0.0,32.23
2014-10-19,31.83,17.32,0.0,32.1
2014-10-20,33.03,17.62,0.0,36.55
2014-10-21,34.32,17.65,0.0,36.76
2014-10-22,34.26,18.64,0.0,35.81
2014-10-23,33.19,19.56,0.0,37.88
2014-10-24,32.83,18.74,0.0,41.85
2014-10-25,32.76,18.51,0.0,43.06
2014-10-26,32.03,19.32,0.0,40.08
2014-10-27,31.6,18.71,0.0,42.59
2014-10-28,30.56,17.41,3.05,50.25
2014-10-29,30.59,17.45,0.07,45.48
2014-10-30,30.48,16.52,0.0,43.1
2014-10-31,30.02,16.22,0.0,38.02
2014-11-01,31.04,17.78,0.0,33.15
2014-11-02,31.47,18.2,0.0,35.14
2014-11-03,30.79,18.53,0.29,40.78
2014-11-04,28.77,15.13,0.02,55.2
2014-11-05,30.64,15.34,0.01,48.94
2014-11-06,30.28,18.1,0.31,44.88
2014-11-07,27.61,17.42,2.34,62.07
2014-11-08,28.31,13.63,0.0,50.45
2014-11-09,28.7,10.78,0.0,34.47
2014-11-10,29.62,10.06,0.0,26.61
2014-11-11,29.16,14.16,0.0,20.1
2014-11-12,29.49,12.91,0.0,21.9
2014-11-13,28.24,12.26,0.0,20.86
2014-11-14,28.68,13.56,0.0,22.83
2014-11-15,29.02,13.76,0.0,22.26
2014-11-16,29.36,12.28,0.0,22.17
2014-11-17,29.24,11.62,0.0,24.78
2014-11-18,27.87,13.04,0.0,20.83
2014-11-19,27.6,12.25,0.0,20.68
2014-11-20,27.07,11.25,0.0,23.81
2014-11-21,26.73,9.98,0.0,25.14
2014-11-22,26.55,13.21,0.0,24.08
2014-11-23,26.97,11.78,0.0,25.28
2014-11-24,26.47,11.37,0.0,24.77
2014-11-25,27.13,12.85,0.0,23.63
2014-11-26,27.5,12.32,0.0,23.54
2014-11-27,29.1,13.08,0.0,26.99
2014-11-28,27.82,11.39,0.0,35.17
2014-11-29,28.21,10.85,0.0,40.99
2014-11-30,28.38,12.22,0.0,34.19
2014-12-01,28.01,11.82,0.0,36.28
2014-12-02,28.29,12.53,0.0,37.13
2014-12-03,28.92,12.04,0.0,32.91
2014-12-04,28.62,14.25,0.0,29.96
2014-12-05,27.84,11.16,0.0,32.5
2014-12-06,27.22,11.06,0.0,32.14
2014-12-07,26.94,11.67,0.0,27.56
2014-12-08,26.14,9.78,0.0,26.93
2014-12-09,26.16,6.66,0.0,20.65
2014-12-10,24.93,8.79,0.0,15.65
2014-12-11,23.02,7.78,0.0,17.83
2014-12-12,23.16,8.74,0.0,20.53
2014-12-13,21.43,9.3,0.0,23.05
